mode,domain,round_id,feature_set,family,n_features,calibration,threshold_balanced,fit_seconds,val_precision,val_recall,val_balanced_accuracy,val_pr_auc,val_brier,robustness_val_score,overfit_gap_ba,overfit_gap_precision,seed_std_balanced_accuracy,stability,selection_objective,operational_complexity,maintenance_complexity
caregiver,elimination,2,missingness_aware_clean,rf,24,isotonic,0.44500000000000006,2.257097005844116,0.9477611940298507,0.7888198757763976,0.8664099378881988,0.9526340548396652,0.10297937797937798,0.834472049689441,0.033775911893908384,0.030156787042704525,0.0004216288881608955,high,0.8940019475330222,1.5714285714285714,2.1058823529411765
caregiver,elimination,2,source_aware_clean,rf,25,isotonic,0.48000000000000004,4.662064790725708,0.9411764705882353,0.7950310559006211,0.8655155279503106,0.9535611944160387,0.10184023926018775,0.8395652173913044,0.03682064043142297,0.028101563205927493,0.0014639891950031804,high,0.891729921721068,1.5952380952380953,2.135294117647059
caregiver,elimination,1,compact_generalization_first,rf,16,isotonic,0.5750000000000001,1.999004602432251,0.9534883720930233,0.7639751552795031,0.8579875776397515,0.9540397049746387,0.10248227474646046,0.8175093167701863,0.023347794242915998,0.0379646193599682,1.1102230246251565e-16,high,0.8914186569181874,1.380952380952381,1.8705882352941177
caregiver,elimination,2,subtype_context_engineered,rf,25,isotonic,0.45000000000000007,2.678875207901001,0.9477611940298507,0.7888198757763976,0.8664099378881988,0.9534092825857574,0.10270715458121753,0.8134037267080745,0.03604410320016693,0.027316687590086985,0.0025357036674773696,high,0.8898953865979402,1.5952380952380953,2.135294117647059
caregiver,elimination,2,recall_support_engineered,rf,25,isotonic,0.5050000000000001,1.9736700057983398,0.9477611940298507,0.7888198757763976,0.8664099378881988,0.9514303883843307,0.10358002491811526,0.8189440993788821,0.04601750745548594,0.027885685726618092,0.0018856180831641283,high,0.8896262934023723,1.5952380952380953,2.135294117647059
caregiver,elimination,1,v12_winner_replay,rf,21,isotonic,0.5650000000000001,1.8445403575897217,0.946969696969697,0.7763975155279503,0.8601987577639751,0.9529072657329449,0.10350863980237181,0.8112981366459627,0.035177198950420374,0.03997973206782335,0.0,high,0.8890640055199898,1.5,2.0176470588235293
caregiver,elimination,2,balanced_clinical_engineered,rf,26,isotonic,0.5050000000000001,2.2778520584106445,0.9411764705882353,0.7950310559006211,0.8655155279503106,0.9552463251023438,0.10071388207751844,0.8404472049689442,0.04519074699750503,0.03150941712041422,0.0032659863237109073,high,0.8890350886668078,1.619047619047619,2.164705882352941
caregiver,elimination,3,hybrid_clean_precision_generalization,rf,33,isotonic,0.5050000000000001,2.4448108673095703,0.9411764705882353,0.7950310559006211,0.8655155279503106,0.9541312561392257,0.10156703641894921,0.8554223602484472,0.047850321465590095,0.03167420814479638,0.004988876515698593,high,0.8875866970161786,1.7857142857142856,2.3705882352941177
caregiver,elimination,1,compact_precision_focused,rf,24,isotonic,0.6700000000000002,1.956470012664795,0.9752066115702479,0.7329192546583851,0.8544596273291926,0.9524558608196232,0.10352328189330616,0.7558571428571429,0.027736329751409494,0.017944073361258916,0.0032659863237109073,high,0.8855533985329724,1.5714285714285714,2.1058823529411765
caregiver,elimination,1,compact_generalization_first,xgboost,16,isotonic,0.6050000000000001,0.32583117485046387,0.953125,0.7577639751552795,0.8548819875776397,0.9506914384261214,0.1054373721917299,0.8127329192546584,0.0393999273159773,0.046875,0.002180775916705728,high,0.883909118745031,2.380952380952381,2.8705882352941177
caregiver,elimination,2,burden_context_engineered,rf,26,isotonic,0.56,2.0622406005859375,0.9407407407407408,0.7888198757763976,0.8624099378881989,0.952178141490127,0.10409934884547228,0.7687018633540372,0.04880559292807529,0.04068340786607039,0.0029084952154502103,high,0.8804189307870429,1.619047619047619,2.164705882352941
caregiver,elimination,1,compact_precision_focused,xgboost,24,isotonic,0.5350000000000001,0.24024724960327148,0.967479674796748,0.7391304347826086,0.8535652173913043,0.9466577401487872,0.10966319582920384,0.7885714285714285,0.04803052728954682,0.03252032520325199,0.004273982000872071,high,0.8803827671141675,2.571428571428571,3.1058823529411765
caregiver,elimination,1,compact_precision_focused,lightgbm,24,isotonic,0.5050000000000001,0.3691725730895996,0.9752066115702479,0.7329192546583851,0.8544596273291926,0.9455461634265248,0.10989865563729202,0.7475403726708074,0.04181696841548821,0.024793388429752095,0.004201150081490781,high,0.8799380472581763,2.3714285714285714,2.9058823529411764
caregiver,elimination,3,hybrid_clean_precision_generalization,xgboost,33,isotonic,0.4650000000000001,0.5036208629608154,0.9609375,0.7639751552795031,0.8619875776397515,0.9484677390968965,0.10619245223640833,0.8233913043478261,0.08349114576450378,0.0390625,0.006513435181380962,high,0.8796594489314866,2.7857142857142856,3.3705882352941177
caregiver,elimination,1,v12_winner_replay,xgboost,21,isotonic,0.56,0.31087374687194824,0.9682539682539683,0.7577639751552795,0.8628819875776397,0.9474946304418387,0.10652268485223354,0.8206273291925466,0.06198503369895603,0.031746031746031744,0.009990138693578805,high,0.8794116911845138,2.5,3.0176470588235293
caregiver,elimination,3,hybrid_clean_precision_generalization,catboost,33,isotonic,0.45000000000000007,3.5580291748046875,0.946969696969697,0.7763975155279503,0.8601987577639751,0.948390689164453,0.1079510767010767,0.8391180124223603,0.11652996564028018,0.05303030303030298,0.0018856180831641283,high,0.8787624667453968,2.6857142857142855,3.2705882352941176
caregiver,elimination,3,hybrid_clean_precision_generalization,lightgbm,33,isotonic,0.5050000000000001,0.6250050067901611,0.9609375,0.7639751552795031,0.8619875776397515,0.9465200535119354,0.10781298539594769,0.8236149068322981,0.13269327342407833,0.0390625,0.0030176762931666216,high,0.8784069876457062,2.585714285714286,3.1705882352941175
caregiver,elimination,1,v12_winner_replay,catboost,21,isotonic,0.5050000000000001,1.9534687995910645,0.9402985074626866,0.782608695652174,0.859304347826087,0.9530105613134854,0.10336447538914882,0.8282484472049689,0.1074509713228492,0.05970149253731338,0.0018856180831641283,high,0.8782054897075688,2.4,2.9176470588235293
caregiver,elimination,1,compact_generalization_first,catboost,16,isotonic,0.6000000000000001,1.9370381832122803,0.9523809523809523,0.7453416149068323,0.8486708074534162,0.9510220828348215,0.10650899217332785,0.8169565217391305,0.04494621382317954,0.04761904761904767,0.004592548805262436,high,0.8778526196275437,2.280952380952381,2.7705882352941176
caregiver,elimination,1,compact_generalization_first,lightgbm,16,isotonic,0.5050000000000001,0.3864560127258301,0.9465648854961832,0.7701863354037267,0.8570931677018634,0.946566796212391,0.10842093890982343,0.827248447204969,0.12894406634068978,0.05343511450381677,0.0013052873805600041,high,0.8754331241481167,2.180952380952381,2.6705882352941175
caregiver,elimination,2,balanced_clinical_engineered,catboost,26,isotonic,0.405,2.346116542816162,0.9343065693430657,0.7950310559006211,0.8615155279503106,0.9514964314238638,0.10522509050047653,0.8181428571428571,0.12499090812835056,0.06433103283677089,0.0014639891950031804,high,0.875306528092672,2.519047619047619,3.064705882352941
caregiver,elimination,2,recall_support_engineered,catboost,25,isotonic,0.405,2.262096643447876,0.9473684210526315,0.782608695652174,0.8633043478260869,0.9490042791941503,0.10667271077338951,0.788639751552795,0.12472756706753008,0.052631578947368474,0.003349607278167361,high,0.8738593973117138,2.4952380952380953,3.0352941176470587
caregiver,elimination,1,v12_winner_replay,lightgbm,21,isotonic,0.395,0.3827946186065674,0.9538461538461539,0.7701863354037267,0.8610931677018634,0.9459580410557612,0.10941908165148634,0.8131801242236025,0.13159300251090256,0.0461538461538461,0.0043863109920537135,high,0.8736174399075902,2.3,2.8176470588235296
caregiver,elimination,2,subtype_context_engineered,xgboost,25,isotonic,0.44500000000000006,0.305999755859375,0.9609375,0.7639751552795031,0.8619875776397515,0.9514174588633209,0.10424174341178395,0.7646086956521739,0.08349114576450378,0.0390625,0.008530832741906377,high,0.8733009977801152,2.5952380952380953,3.135294117647059
caregiver,elimination,2,burden_context_engineered,xgboost,26,isotonic,0.6500000000000001,0.4277615547180176,0.9661016949152542,0.7080745341614907,0.8380372670807453,0.9420313887865712,0.11390596764928326,0.7413291925465839,0.04959571164265897,0.03389830508474578,0.0004216288881608955,high,0.8727100057807412,2.619047619047619,3.164705882352941
caregiver,elimination,2,missingness_aware_clean,catboost,24,isotonic,0.52,1.5787057876586914,0.9457364341085271,0.7577639751552795,0.8508819875776397,0.950889648551801,0.1062177235355837,0.8180621118012422,0.10058077837980717,0.054263565891472854,0.00427398200087207,high,0.8721076736818045,2.4714285714285715,3.0058823529411764
caregiver,elimination,2,subtype_context_engineered,catboost,25,isotonic,0.5050000000000001,2.0679330825805664,0.9402985074626866,0.782608695652174,0.859304347826087,0.9497753131530318,0.10659385069959015,0.7980745341614908,0.1260679925994449,0.05970149253731338,0.0029084952154502103,high,0.8717325522715532,2.4952380952380953,3.0352941176470587
caregiver,elimination,2,missingness_aware_clean,xgboost,24,isotonic,0.5900000000000001,0.2959420680999756,0.9398496240601504,0.7763975155279503,0.8561987577639751,0.9480748971432197,0.10672926289532438,0.8184844720496894,0.12119485925730145,0.06015037593984962,0.003349607278167361,high,0.8715350559653084,2.571428571428571,3.1058823529411765
caregiver,elimination,2,balanced_clinical_engineered,lightgbm,26,isotonic,0.5050000000000001,0.4210822582244873,0.9411764705882353,0.7950310559006211,0.8655155279503106,0.9483743342919831,0.10658681773596804,0.8146024844720496,0.13248979119862558,0.05882352941176472,0.006513435181380962,high,0.8707601106153802,2.4190476190476193,2.964705882352941
caregiver,elimination,2,burden_context_engineered,catboost,26,isotonic,0.6150000000000001,2.5033323764801025,0.9669421487603306,0.7267080745341615,0.8473540372670807,0.9438245956719129,0.11088089925042445,0.7463167701863354,0.08283213294568526,0.03305785123966942,0.004201150081490781,high,0.8701513367393356,2.519047619047619,3.064705882352941
caregiver,elimination,2,source_aware_clean,lightgbm,25,isotonic,0.6000000000000001,0.32900381088256836,0.9393939393939394,0.7701863354037267,0.8530931677018634,0.9469452978919465,0.10969070921765285,0.7992981366459627,0.142917470596009,0.06060606060606055,0.0006207314186812849,high,0.8690754433006913,2.395238095238095,2.9352941176470586
caregiver,elimination,2,balanced_clinical_engineered,xgboost,26,isotonic,0.45500000000000007,0.32044458389282227,0.9338235294117647,0.7888198757763976,0.8584099378881989,0.9467461899064195,0.10903813660693952,0.8201552795031055,0.11233474296286494,0.06617647058823528,0.006798692684790386,high,0.8674588991338149,2.619047619047619,3.164705882352941
caregiver,elimination,1,compact_precision_focused,catboost,24,isotonic,0.54,1.5414667129516602,0.952755905511811,0.7515527950310559,0.8517763975155279,0.9455424392129395,0.11143924717389295,0.7737018633540371,0.09037785780362095,0.047244094488189003,0.007494224607992554,high,0.8662284360966055,2.4714285714285715,3.0058823529411764
caregiver,elimination,2,subtype_context_engineered,lightgbm,25,isotonic,0.5050000000000001,0.46265745162963867,0.9596774193548387,0.7391304347826086,0.8495652173913043,0.943836434545074,0.11273176567294213,0.7531739130434782,0.1378018038852914,0.040322580645161255,0.0032659863237109073,high,0.8652185576759461,2.395238095238095,2.9352941176470586
caregiver,elimination,2,recall_support_engineered,xgboost,25,isotonic,0.43000000000000005,1.765728235244751,0.9465648854961832,0.7701863354037267,0.8570931677018634,0.9439104286017537,0.11100714273969323,0.7893105590062113,0.12495470463856218,0.05343511450381677,0.007107336892617686,high,0.8650460792184603,2.5952380952380953,3.135294117647059
caregiver,elimination,2,source_aware_clean,catboost,25,isotonic,0.45500000000000007,2.6771724224090576,0.9202898550724637,0.7888198757763976,0.8504099378881989,0.9494390239552761,0.10819599740722735,0.8254472049689441,0.12792208320529364,0.07694771398830969,0.004592548805262484,high,0.8630902817292376,2.4952380952380953,3.0352941176470587
caregiver,elimination,2,source_aware_clean,xgboost,25,isotonic,0.405,0.3389906883239746,0.9054054054054054,0.8322981366459627,0.8601490683229813,0.950413442050466,0.10524479605361964,0.8229751552795032,0.13148082511093673,0.09190642255158388,0.006738901129249614,high,0.8616181375629954,2.5952380952380953,3.135294117647059
caregiver,elimination,2,missingness_aware_clean,lightgbm,24,isotonic,0.5850000000000001,0.42586398124694824,0.9323308270676691,0.7701863354037267,0.8490931677018634,0.9471673837433592,0.10979404256916218,0.8161552795031056,0.14891215144707282,0.06766917293233088,0.005410612526561928,high,0.8606815443283156,2.3714285714285714,2.9058823529411764
caregiver,elimination,2,recall_support_engineered,lightgbm,25,isotonic,0.385,2.012608528137207,0.9402985074626866,0.782608695652174,0.859304347826087,0.9428800540182294,0.111946526719254,0.7796521739130434,0.13936586493987047,0.05970149253731338,0.00926165802150669,high,0.8594217130837429,2.395238095238095,2.9352941176470586
caregiver,elimination,2,burden_context_engineered,lightgbm,26,isotonic,0.5050000000000001,0.47094249725341797,0.9384615384615385,0.7577639751552795,0.8468819875776398,0.9397197837512745,0.11593109052703979,0.777360248447205,0.14447439540108364,0.06153846153846154,0.006513435181380927,high,0.8550996769587579,2.4190476190476193,2.964705882352941
psychologist,elimination,2,missingness_aware_clean,rf,30,isotonic,0.6000000000000001,1.9419267177581787,0.9473684210526315,0.782608695652174,0.8633043478260869,0.9532822146556373,0.10303765090889731,0.8443416149068323,0.040557299370602706,0.023445711051823137,0.0014639891950031804,high,0.8919527024900661,1.7142857142857144,2.2823529411764705
psychologist,elimination,2,subtype_context_engineered,rf,31,isotonic,0.5050000000000001,2.0732414722442627,0.9477611940298507,0.7888198757763976,0.8664099378881988,0.950797590296639,0.10484675580829428,0.8203913043478261,0.039837773321381165,0.0260849598163031,0.0018856180831641283,high,0.8902021754053112,1.7380952380952381,2.3117647058823527
psychologist,elimination,2,balanced_clinical_engineered,rf,32,isotonic,0.6400000000000001,2.516077995300293,0.9407407407407408,0.7888198757763976,0.8624099378881989,0.9532331155946081,0.10205989404431628,0.8411180124223603,0.047749316149227505,0.03768761056896652,0.0014639891950031804,high,0.8886656353677016,1.7619047619047619,2.3411764705882354
psychologist,elimination,1,v12_winner_replay,rf,24,isotonic,0.4650000000000001,2.8857617378234863,0.9280575539568345,0.8012422360248447,0.8606211180124224,0.951892915732891,0.10494441455979919,0.8564099378881986,0.05888441170523251,0.036957023302640724,1.1102230246251565e-16,high,0.8870324632993865,1.5714285714285714,2.1058823529411765
psychologist,elimination,1,compact_precision_focused,rf,30,isotonic,0.41500000000000004,2.0922603607177734,0.9407407407407408,0.7888198757763976,0.8624099378881989,0.9522734762206707,0.10435069386941045,0.8222608695652174,0.04923474113183257,0.029184071289334423,0.0021279937807211573,high,0.886274297228466,1.7142857142857144,2.2823529411764705
psychologist,elimination,1,compact_generalization_first,xgboost,18,isotonic,0.35000000000000003,0.3799903392791748,0.9481481481481482,0.7950310559006211,0.8695155279503105,0.9469160365464082,0.10495029179279716,0.8392360248447205,0.07529830183692354,0.051851851851851816,0.0029622807548207613,high,0.886035021533782,2.4285714285714284,2.929411764705882
psychologist,elimination,1,compact_generalization_first,rf,18,isotonic,0.6000000000000001,2.0168988704681396,0.9338235294117647,0.7888198757763976,0.8584099378881989,0.9536816102018896,0.10282188292956504,0.845223602484472,0.040837507821692376,0.047068190333458215,0.0018856180831641283,high,0.8856506009181494,1.4285714285714286,1.9294117647058822
psychologist,elimination,2,recall_support_engineered,xgboost,31,isotonic,0.6400000000000001,0.42200565338134766,0.9831932773109243,0.7267080745341615,0.8553540372670807,0.9493896619847535,0.10514249550429668,0.755751552795031,0.0342736223073874,0.01680672268907568,0.00427398200087207,high,0.8849752987726639,2.738095238095238,3.3117647058823527
psychologist,elimination,3,hybrid_clean_precision_generalization,rf,42,isotonic,0.405,3.439772129058838,0.9347826086956522,0.8012422360248447,0.8646211180124224,0.951800508218339,0.1042863410870404,0.8588447204968943,0.06145552900116391,0.034738436297090836,0.004592548805262484,high,0.8845520427182639,2.0,2.635294117647059
psychologist,elimination,2,source_aware_clean,rf,34,isotonic,0.37500000000000006,2.200138807296753,0.9290780141843972,0.8136645962732919,0.866832298136646,0.9534206618699919,0.10269479023443083,0.8505279503105589,0.05208615683826889,0.031904644775140434,0.005458266918320333,high,0.8844547351337022,1.8095238095238095,2.4
psychologist,elimination,2,burden_context_engineered,rf,32,isotonic,0.6000000000000001,2.0268185138702393,0.9534883720930233,0.7639751552795031,0.8579875776397515,0.9540120117233147,0.10242973308234242,0.7611739130434783,0.03425960257045102,0.03496047279146519,0.0017141456819613464,high,0.8839452379775097,1.7619047619047619,2.3411764705882354
psychologist,elimination,2,recall_support_engineered,rf,31,isotonic,0.6400000000000001,3.444214105606079,0.9752066115702479,0.7329192546583851,0.8544596273291926,0.9511190500808799,0.10490537377743257,0.7520931677018633,0.027267127715301487,0.01962987724214449,0.004391967585009647,high,0.8834403980186804,1.7380952380952381,2.3117647058823527
psychologist,elimination,2,missingness_aware_clean,xgboost,30,isotonic,0.6500000000000001,0.552985429763794,0.9824561403508771,0.6956521739130435,0.8398260869565217,0.9504038475530817,0.10600875319409502,0.7352360248447205,0.018551572617946377,0.01754385964912286,0.0017141456819613464,high,0.8812695591317475,2.7142857142857144,3.2823529411764705
psychologist,elimination,1,compact_precision_focused,xgboost,30,isotonic,0.6700000000000002,0.3535041809082031,0.9827586206896551,0.7080745341614907,0.8460372670807453,0.9505824593251647,0.10604081441559855,0.7497639751552795,0.018989328663935434,0.017241379310344862,0.005816990430900335,high,0.880210497199795,2.7142857142857144,3.2823529411764705
psychologist,elimination,3,hybrid_clean_precision_generalization,catboost,42,isotonic,0.44500000000000006,10.146918296813965,0.9534883720930233,0.7639751552795031,0.8579875776397515,0.945024508612401,0.11070115812294687,0.8390248447204969,0.09812944363684417,0.046511627906976716,0.002260824061608405,high,0.8798269234776878,2.9,3.5352941176470587
psychologist,elimination,1,v12_winner_replay,xgboost,24,isotonic,0.41500000000000004,0.2926201820373535,0.946969696969697,0.7763975155279503,0.8601987577639751,0.9448186989490532,0.11003410841117599,0.8195093167701863,0.0952533698955993,0.05303030303030298,0.0008432577763218433,high,0.8796793409919177,2.571428571428571,3.1058823529411765
psychologist,elimination,3,hybrid_clean_precision_generalization,xgboost,42,isotonic,0.5050000000000001,2.0486857891082764,0.9609375,0.7639751552795031,0.8619875776397515,0.9445010266463898,0.10884383924311336,0.8090869565217391,0.08814540108365276,0.0390625,0.0052144064550068816,high,0.8785763353632376,3.0,3.635294117647059
psychologist,elimination,2,balanced_clinical_engineered,xgboost,32,isotonic,0.5050000000000001,0.3409996032714844,0.9473684210526315,0.782608695652174,0.8633043478260869,0.9501596510155192,0.1048558472131674,0.8234968944099379,0.10611054579093437,0.052631578947368474,0.003816197233420436,high,0.8783757534767143,2.761904761904762,3.3411764705882354
psychologist,elimination,2,recall_support_engineered,lightgbm,31,isotonic,0.645,0.42699217796325684,0.9826086956521739,0.7018633540372671,0.8429316770186335,0.9463000926307202,0.10889229142070052,0.7484347826086957,0.06065874851328146,0.017391304347826098,0.0018856180831641283,high,0.8781835425432247,2.538095238095238,3.111764705882353
psychologist,elimination,1,compact_generalization_first,catboost,18,isotonic,0.56,1.988440752029419,0.9393939393939394,0.7701863354037267,0.8530931677018634,0.9494784591977868,0.1075084433540316,0.8253788819875776,0.08041747059600901,0.06060606060606055,0.0013052873805599664,high,0.8773082767124518,2.3285714285714283,2.829411764705882
psychologist,elimination,2,balanced_clinical_engineered,lightgbm,32,isotonic,0.6000000000000001,0.3729894161224365,0.9411764705882353,0.7950310559006211,0.8655155279503106,0.9503211634866009,0.10462678360415612,0.8231552795031056,0.13381957843266812,0.05882352941176472,0.0037712361663282566,high,0.8751876276633724,2.5619047619047617,3.1411764705882352
psychologist,elimination,2,burden_context_engineered,lightgbm,32,isotonic,0.6000000000000001,0.5057511329650879,0.9823008849557522,0.6894409937888198,0.83672049689441,0.9429105291853723,0.1140651668784661,0.7372360248447205,0.03827950310559003,0.017699115044247815,0.0025705182373580286,high,0.8747533122998632,2.5619047619047617,3.1411764705882352
psychologist,elimination,1,compact_precision_focused,lightgbm,30,isotonic,0.6700000000000002,0.5371582508087158,0.9745762711864406,0.7142857142857143,0.8451428571428572,0.9450064385830272,0.11101764563188009,0.7565279503105591,0.07440501519756837,0.025423728813559365,0.0029296644201221695,high,0.8745526362971792,2.5142857142857142,3.0823529411764707
psychologist,elimination,1,v12_winner_replay,catboost,24,isotonic,0.42500000000000004,2.794159412384033,0.9465648854961832,0.7701863354037267,0.8570931677018634,0.949151235134347,0.10797150583334794,0.8107453416149069,0.09237491740451964,0.05343511450381677,0.004926624478516721,high,0.8739433170521098,2.4714285714285715,3.0058823529411764
psychologist,elimination,2,subtype_context_engineered,lightgbm,31,isotonic,0.5050000000000001,0.3959946632385254,0.9672131147540983,0.7329192546583851,0.8504596273291926,0.946418641361011,0.10980378760888797,0.7529751552795031,0.10432760671336061,0.032786885245901676,0.0018856180831641283,high,0.873311175772879,2.538095238095238,3.111764705882353
psychologist,elimination,2,burden_context_engineered,catboost,32,isotonic,0.5850000000000001,2.6782162189483643,0.9398496240601504,0.7763975155279503,0.8561987577639751,0.9565372564154019,0.09702272623395619,0.7674782608695652,0.11521081670410993,0.06015037593984962,0.0013052873805599538,high,0.8731941562717035,2.6619047619047618,3.241176470588235
psychologist,elimination,2,missingness_aware_clean,lightgbm,30,isotonic,0.6500000000000001,1.2285349369049072,0.9823008849557522,0.6894409937888198,0.83672049689441,0.9463999459831725,0.10924511131170143,0.7319068322981366,0.02365184353112193,0.017699115044247815,0.006724627482169558,high,0.8720113134514251,2.5142857142857142,3.0823529411764707
psychologist,elimination,2,recall_support_engineered,catboost,31,isotonic,0.5850000000000001,2.38331937789917,0.9465648854961832,0.7701863354037267,0.8570931677018634,0.9515626767324669,0.10499089899542388,0.7701490683229814,0.11963555570239193,0.05343511450381677,0.0031599602283595395,high,0.8708812807673696,2.638095238095238,3.2117647058823526
psychologist,elimination,2,missingness_aware_clean,catboost,30,isotonic,0.4650000000000001,2.7287120819091797,0.9465648854961832,0.7701863354037267,0.8570931677018634,0.947232153334901,0.1086975837467673,0.7980993788819877,0.10747177901509564,0.05200858098027894,0.005458266918320309,high,0.8704370108825559,2.6142857142857143,3.1823529411764704
psychologist,elimination,2,subtype_context_engineered,xgboost,31,isotonic,0.6200000000000001,0.49100613594055176,0.9603174603174603,0.7515527950310559,0.8557763975155279,0.9487392716183939,0.1064763218011286,0.7616211180124224,0.07573955993128056,0.03968253968253965,0.00870508804814785,high,0.8700459107360713,2.738095238095238,3.3117647058823527
psychologist,elimination,2,source_aware_clean,xgboost,34,isotonic,0.6400000000000001,0.36100029945373535,0.952,0.7391304347826086,0.8455652173913043,0.9474755082430693,0.10977428976397229,0.7611739130434783,0.07797201665124887,0.04800000000000004,0.002927978390006414,high,0.8696132053267692,2.8095238095238093,3.4
psychologist,elimination,1,compact_generalization_first,lightgbm,18,isotonic,0.5050000000000001,0.352996826171875,0.9393939393939394,0.7701863354037267,0.8530931677018634,0.9418074023334695,0.11256197506197504,0.8296956521739131,0.14025789612792383,0.06060606060606055,0.001463989195003233,high,0.8694919195563051,2.2285714285714286,2.7294117647058824
psychologist,elimination,2,source_aware_clean,catboost,34,isotonic,0.5050000000000001,2.7109642028808594,0.927007299270073,0.7888198757763976,0.8544099378881989,0.9469498500796113,0.11017495863536919,0.8283540372670808,0.1327613918074836,0.07163215651223998,0.0014639891950031804,high,0.8691218090480309,2.7095238095238097,3.3
psychologist,elimination,2,balanced_clinical_engineered,catboost,32,isotonic,0.5900000000000001,2.9044291973114014,0.9465648854961832,0.7701863354037267,0.8570931677018634,0.9515108559717285,0.10448026830854155,0.7794658385093168,0.10301321527686003,0.05343511450381677,0.00672462748216951,high,0.8690632036657504,2.6619047619047618,3.241176470588235
psychologist,elimination,1,v12_winner_replay,lightgbm,24,isotonic,0.6250000000000001,0.45899319648742676,0.9666666666666667,0.7204968944099379,0.8442484472049689,0.9419644607607508,0.1143409514849554,0.7830310559006212,0.08793240385886092,0.033333333333333326,0.0061004231254405804,high,0.8681457729204622,2.3714285714285714,2.9058823529411764
psychologist,elimination,1,compact_precision_focused,catboost,30,isotonic,0.5050000000000001,1.9077093601226807,0.9596774193548387,0.7391304347826086,0.8495652173913043,0.9464851572421087,0.11104194950348797,0.7699378881987577,0.09458371877890848,0.040322580645161255,0.0071073368926176436,high,0.8669514115421192,2.6142857142857143,3.1823529411764704
psychologist,elimination,2,subtype_context_engineered,catboost,31,isotonic,0.5050000000000001,2.1392219066619873,0.946969696969697,0.7763975155279503,0.8601987577639751,0.9475022302866346,0.10853443273461695,0.7823478260869565,0.11918954010836535,0.05303030303030298,0.007884675585183163,high,0.8665261000673009,2.638095238095238,3.2117647058823526
psychologist,elimination,2,burden_context_engineered,xgboost,32,isotonic,0.36000000000000004,0.4770638942718506,0.9219858156028369,0.8074534161490683,0.8597267080745341,0.9475819358718431,0.10800012855748477,0.7952981366459628,0.12897010043610413,0.07801418439716312,0.003998756713449217,high,0.8653331768702869,2.761904761904762,3.3411764705882354
psychologist,elimination,3,hybrid_clean_precision_generalization,lightgbm,42,isotonic,0.3350000000000001,2.323678493499756,0.9333333333333333,0.782608695652174,0.855304347826087,0.9419879175392589,0.11358231585504312,0.824024844720497,0.144695652173913,0.06666666666666665,0.00716304884536362,high,0.8612125370872301,2.8,3.4352941176470586
psychologist,elimination,2,source_aware_clean,lightgbm,34,isotonic,0.6250000000000001,0.47646212577819824,0.9312977099236641,0.7577639751552795,0.8428819875776398,0.9436596072227184,0.1142796306257845,0.8140621118012423,0.1557882251883177,0.06870229007633588,0.004988876515698593,high,0.8561822785865523,2.6095238095238096,3.1999999999999997
